Date,QQQ,SPY
2014-07-17,89.01715851,172.294389
2014-07-18,90.42830658,171.9719524
2014-07-21,90.31542206,172.7213995
2014-07-22,90.88928223,173.1048375
2014-07-23,91.47258759,173.113552
2014-07-24,91.36908722,172.3031035
2014-07-25,91.01159668,172.3728195
2014-07-28,91.03983307,171.6320869
2014-07-29,90.87989807,171.6582304
2014-07-30,91.23736572,168.2682897
2014-07-31,89.39343262,167.7541342
2014-08-01,89.06416321,168.9654498
2014-08-04,89.67565918,167.3271237
2014-08-05,88.98889923,167.3794107
2014-08-06,88.92305756,166.4731026
2014-08-07,88.64080811,168.3990072
2014-08-08,89.2805481,168.8870193
2014-08-11,89.80737305,168.6517278
2014-08-12,89.7697525,169.7933273
2014-08-13,90.71994781,170.5950614
2014-08-14,91.19036865,170.5602034
2014-08-15,91.63252258,171.9893814
2014-08-18,92.33810425,172.886975
2014-08-19,92.85552979,173.3488435
2014-08-20,92.85552979,173.8542845
2014-08-21,93.04368591,173.584135
2014-08-22,93.18480682,174.4642996
2014-08-25,93.51410675,174.5775881
2014-08-26,93.60817719,174.5078721
2014-08-27,93.62697601,174.4120126
2014-08-28,93.52349854,174.9087391
2014-08-29,93.87158203,174.8215941
2014-09-02,94.14442444,174.7257346
2014-09-03,93.58935547,174.4730141
2014-09-04,93.50466919,175.2573191
2014-09-05,93.9750824,174.8041651
2014-09-08,94.15381622,173.6974235
2014-09-09,93.37296295,174.3510111
2014-09-10,94.14442444,174.5514446
2014-09-11,94.0691452,173.531848
2014-09-12,93.58935547,173.4011305
2014-09-15,92.68618774,174.7083056
2014-09-16,93.49528503,174.9435971
2014-09-17,93.63639069,175.8760487
2014-09-18,94.34197998,175.7184818
2014-09-19,94.2835083,174.3614133
2014-09-22,93.40648651,173.3633113
2014-09-23,93.15188599,174.7203798
2014-09-24,94.15148926,171.9011794
2014-09-25,92.17113495,173.2670032
2014-09-26,93.15188599,172.9518131
2014-09-29,93.02928162,172.4965385
2014-09-30,93.16130829,170.1588786
2014-10-01,91.67132568,170.1851444
2014-10-02,91.67132568,172.0587745
2014-10-03,92.57665253,171.857403
2014-10-06,92.37860107,169.204553
2014-10-07,91.0677948,172.1638378
2014-10-08,92.84066772,168.7492784
2014-10-09,91.34127045,166.8231167
2014-10-10,89.0591507,164.0827138
2014-10-13,87.66349792,164.336617
2014-10-14,87.6729126,163.2246963
2014-10-15,87.10707855,163.0846119
2014-10-16,86.56014252,165.0107736
2014-10-17,87.70123291,166.6129899
2014-10-20,89.01200867,169.9137307
2014-10-21,91.35070038,168.705502
2014-10-22,90.87918854,170.6666849
2014-10-23,92.24656677,171.979977
2014-10-24,93.00099182,171.7435844
2014-10-27,93.06700897,173.7135225
2014-10-28,94.47212219,173.4508641
2014-10-29,94.1231842,174.5627847
2014-10-30,94.32123566,176.5589887
2014-10-31,95.622612,176.6552968
2014-11-03,95.90550995,176.0424272
2014-11-04,95.5848999,177.1543478
2014-11-05,95.5943222,177.8635255
2014-11-06,95.89608765,178.0298759
2014-11-07,95.81121826,178.5902138
2014-11-10,96.15068054,178.7653194
2014-11-11,96.45246124,178.5727033
2014-11-12,96.62221527,178.7740747
2014-11-13,97.03713989,178.8178511
2014-11-14,97.33891296,178.9316698
2014-11-17,97.04657745,179.9647929
2014-11-18,97.77268982,179.6758686
2014-11-19,97.32946777,179.9910587
2014-11-20,97.76326752,180.9541396
2014-11-21,97.95188141,181.4619459
2014-11-24,98.71572113,181.3306166
2014-11-25,98.86662292,181.7946465
2014-11-26,99.50785828,181.4094142
2014-11-28,99.96994781,180.1486538
2014-12-01,98.8383255,181.3131061
2014-12-02,99.23439026,182.0135285
2014-12-03,99.41355133,181.8121571
2014-12-04,99.36642456,182.1098366
2014-12-05,99.37583923,180.8928526
2014-12-08,98.66857147,180.7702787
2014-12-09,98.97975922,177.8722808
2014-12-10,97.42377472,178.7740747
2014-12-11,97.88585663,175.8848321
2014-12-12,96.82023621,174.6766034
2014-12-15,95.82063293,173.2757585
2014-12-16,94.2835083,176.6728074
2014-12-17,95.99980927,181.0416915
2014-12-18,98.31022644,181.8077094
2014-12-19,98.74278259,182.6440319
2014-12-22,98.98887634,182.890527
2014-12-23,98.63867188,182.9081337
2014-12-24,98.72386932,183.4979612
2014-12-26,99.42427826,183.7444563
2014-12-29,99.40537262,182.758476
2014-12-30,98.74278259,180.9449767
2014-12-31,97.73000336,180.8481394
2015-01-02,97.43656158,177.5820799
2015-01-05,96.00730133,175.9094349
2015-01-06,94.72000885,178.1014802
2015-01-07,95.94104767,181.2618989
2015-01-08,97.77733612,179.8093388
2015-01-09,97.13368988,178.4007956
2015-01-12,96.12088776,177.8990021
2015-01-13,96.09248352,176.8249879
2015-01-14,95.56243896,175.2051633
2015-01-15,94.32245636,177.5028493
2015-01-16,95.42991638,177.8813953
2015-01-20,96.18711853,178.7793416
2015-01-21,96.67933655,181.4379668
2015-01-22,98.46828461,180.4431832
2015-01-23,98.68600464,180.8657462
2015-01-26,98.57239532,178.4800262
2015-01-27,96.01676178,176.1911435
2015-01-28,95.52456665,177.8197716
2015-01-29,96.44272614,175.5837093
2015-01-30,95.69493103,177.7581478
2015-02-02,96.52789307,180.3287391
2015-02-03,97.45549011,179.6420743
2015-02-04,97.37031555,181.4555736
2015-02-05,98.21273804,180.9537801
2015-02-06,97.61641693,180.1438678
2015-02-09,97.30403137,182.0630078
2015-02-10,98.81853485,182.1686486
2015-02-11,99.17819214,183.9205241
2015-02-12,100.3329697,184.6776161
2015-02-13,101.1943207,184.9681281
2015-02-17,101.2889786,184.9857349
2015-02-18,101.4309616,184.853684
2015-02-19,101.9326248,185.9629117
2015-02-20,102.6141205,185.9365016
2015-02-23,102.7182388,186.4647052
2015-02-24,102.7939835,186.3062441
2015-02-25,102.5383911,186.0861593
2015-02-26,103.0589981,185.4523148
2015-02-27,102.6046677,186.6231664
2015-03-02,103.5322876,185.857271
2015-03-03,103.04953,185.0737689
2015-03-04,102.6519699,185.2762531
2015-03-05,102.8318405,182.6704421
2015-03-06,101.6675797,183.427534
2015-03-09,101.9609985,180.4519866
2015-03-10,100.067955,180.0294236
2015-03-11,99.49056244,182.3183063
2015-03-12,100.1436615,181.2002752
2015-03-13,99.70824432,183.6212087
2015-03-16,100.9955368,183.0753982
2015-03-17,101.1564636,185.2762469
2015-03-18,102.150322,184.431121
2015-03-19,102.3017654,186.0516588
2015-03-20,102.963974,185.6891229
2015-03-23,102.7647629,184.6457268
2015-03-24,102.3947678,181.939971
2015-03-25,100.0514221,181.5066964
2015-03-26,99.70986938,181.9222864
2015-03-27,100.1083374,184.1417135
2015-03-30,101.2562943,182.5324078
2015-03-31,100.1842346,181.886917
2015-04-01,99.6624527,182.5412501
2015-04-02,99.72887421,183.7703353
2015-04-06,100.544754,183.2840066
2015-04-07,100.3739548,183.9029703
2015-04-08,101.1708908,184.7164655
2015-04-09,101.8065262,185.7244922
2015-04-10,102.2239685,184.88447
2015-04-13,101.9678268,185.2381636
2015-04-14,101.6737289,186.0693434
2015-04-15,102.3093567,186.0162894
2015-04-16,102.1670532,183.8764433
2015-04-17,100.5732269,185.5564878
2015-04-20,102.0816574,185.3354293
2015-04-21,102.5180817,186.2461902
2015-04-22,103.0778046,186.7148342
2015-04-23,103.4668121,187.1481088
2015-04-24,104.8708801,186.369983
2015-04-27,104.6052475,186.9624197
2015-04-28,104.3965378,186.1931362
2015-04-29,103.7419357,184.3274026
2015-04-30,102.1101227,186.3257713
2015-05-01,103.4573059,186.8563116
2015-05-04,103.6280518,184.7164655
2015-05-05,101.9393616,183.9560244
2015-05-06,101.2373123,184.6899385
2015-05-07,101.8444901,187.1215818
2015-05-08,103.1157684,186.2285055
2015-05-11,102.7173004,185.6714382
2015-05-12,102.2524414,185.7068075
2015-05-13,102.4611588,187.6432798
2015-05-14,103.9601288,187.8466536
2015-05-15,103.9601288,188.430248
2015-05-18,104.4154892,188.3683516
2015-05-19,104.301651,188.2357165
2015-05-20,104.3680878,188.7839416
2015-05-21,104.9088135,188.3329823
2015-05-22,104.8044815,186.3080866
2015-05-26,103.5996246,188.0765544
2015-05-27,105.2693481,187.8643383
2015-05-28,105.0321808,186.6971495
2015-05-29,104.4060211,187.0773701
2015-06-01,104.7570343,186.891681
2015-06-02,104.4249878,187.386852
2015-06-03,104.7380676,185.8040733
2015-06-04,103.9411469,185.4857491
2015-06-05,103.6944885,184.2920333
2015-06-08,102.6414032,184.3185603
2015-06-09,102.4706573,186.5379874
2015-06-10,103.8747406,187.1481088
2015-06-11,104.026535,185.6272265
2015-06-12,103.1726837,184.8933123
2015-06-15,102.6604004,185.9101813
2015-06-16,103.2201385,186.2108209
2015-06-17,103.5047531,188.0853968
2015-06-18,105.0131989,187.3161752
2015-06-19,104.4940109,188.275814
2015-06-22,105.2642212,188.4179827
2015-06-23,105.3498154,187.0496088
2015-06-24,104.8078232,186.4453917
2015-06-25,104.5986099,186.5075906
2015-06-26,103.9044495,182.5712941
2015-06-29,101.4511414,182.944487
2015-06-30,101.8124847,184.4372586
2015-07-01,102.6207428,184.2151199
2015-07-02,102.649292,183.6375595
2015-07-06,102.4115601,184.8282225
2015-07-07,102.6682968,181.7360529
2015-07-08,100.8806076,181.9759626
2015-07-09,100.823555,184.3572887
2015-07-10,102.3639832,186.3831929
2015-07-13,104.1611862,187.2362053
2015-07-14,104.8458481,187.1562354
2015-07-15,104.9599609,188.6134647
2015-07-16,106.4433289,188.7911756
2015-07-17,108.0123291,188.9244588
2015-07-20,108.3831635,188.1603019
2015-07-21,108.3166275,187.7426813
2015-07-22,107.0899582,186.7208436
2015-07-23,106.690567,184.7660237
2015-07-24,105.6445847,183.6997583
2015-07-27,104.7697906,185.9833434
2015-07-28,105.6731339,187.280633
2015-07-29,106.0725021,187.3250607
2015-07-30,106.5764542,186.9962955
2015-07-31,106.4528503,186.3565363
2015-08-03,106.1200485,185.992229
2015-08-04,105.9203415,186.6853015
2015-08-05,106.7381134,185.1303311
2015-08-06,105.0265121,184.7482526
2015-08-07,104.8933792,187.1562354
2015-08-10,106.0915146,185.405783
2015-08-11,104.7317276,185.6368071
2015-08-12,105.093071,185.4413252
2015-08-13,104.9219055,186.0277711
2015-08-14,105.0835419,187.0940365
2015-08-17,105.9583817,186.5342472
2015-08-18,105.4163666,185.0681323
2015-08-19,104.722229,181.2740045
2015-08-20,101.8219986,175.6050268
2015-08-21,97.37179565,168.3810787
2015-08-24,93.6252594,166.3640599
2015-08-25,93.27342987,172.983791
2015-08-26,97.97085571,176.9645152
2015-08-27,100.4526978,177.0355995
2015-08-28,100.4336929,175.5250569
2015-08-31,99.18801117,170.3980974
2015-09-01,96.08809662,173.6324358
2015-09-02,98.79814911,173.8456889
2015-09-03,98.3132019,171.1267121
2015-09-04,97.14359283,175.4539725
2015-09-08,99.88215637,173.0548754
2015-09-09,98.76010895,174.0233998
2015-09-10,99.83461761,174.8142133
2015-09-11,100.3861237,174.1389119
2015-09-14,100.0818634,176.3336415
2015-09-15,101.2609482,177.8352986
2015-09-16,101.8315048,177.4443346
2015-09-17,101.8695297,174.5062669
2015-09-18,100.4206314,175.4709822
2015-09-21,100.7352142,173.2021149
2015-09-22,99.22914886,172.9341384
2015-09-23,99.30541992,172.3356577
2015-09-24,98.9431839,172.2820624
2015-09-25,98.10437775,167.8515183
2015-09-28,95.31144714,168.0033717
2015-09-29,94.81578064,171.1386962
2015-09-30,96.99863434,171.6210538
2015-10-01,97.4371109,174.1846952
2015-10-02,99.14337158,177.2842895
2015-10-05,100.5636368,176.6768762
2015-10-06,100.0870361,178.1239491
2015-10-07,100.687561,179.7318078
2015-10-08,101.0878983,179.8389984
2015-10-09,101.5454483,180.0087168
2015-10-12,101.7932816,178.8742831
2015-10-13,101.1355591,178.0167585
2015-10-14,100.9735184,180.7501183
2015-10-15,102.6321106,181.5719128
2015-10-16,103.061058,181.6612383
2015-10-19,103.6520233,181.428992
2015-10-20,103.118248,180.3034909
2015-10-21,102.4891205,183.3048272
2015-10-22,104.5766525,185.3682459
2015-10-23,107.5029907,184.8948208
2015-10-26,107.569725,184.5196538
2015-10-27,107.7889709,186.6366678
2015-10-28,108.6849823,186.592005
2015-10-29,108.5134125,185.7344804
2015-10-30,108.0272827,187.9318873
2015-11-02,109.2473984,188.4767728
2015-11-03,109.6286621,187.9229547
2015-11-04,109.6381989,187.7175061
2015-11-05,109.3426971,187.6192481
2015-11-06,109.4189529,185.8684686
2015-11-09,108.2560425,186.2972309
2015-11-10,107.979599,185.564762
2015-11-11,107.8461533,182.9743229
2015-11-12,106.7976227,180.9198367
2015-11-13,104.7005539,183.6710617
2015-11-16,106.2066422,183.5370735
2015-11-17,106.2733612,186.4490843
2015-11-18,108.3132248,186.2882984
2015-11-19,108.3894882,186.9671721
2015-11-20,109.1234665,186.7527909
2015-11-23,108.8089142,187.0029023
2015-11-24,108.7135773,186.9761046
2015-11-25,108.8089142,187.1904858
2015-11-27,108.9614105,186.4133541
2015-11-30,108.6849823,188.1909312
2015-12-01,109.7716446,186.2704333
2015-12-02,109.0948639,183.6621291
2015-12-03,107.2456436,187.2440811
2015-12-04,109.7525711,186.1096474
2015-12-07,109.2569046,184.8590906
2015-12-08,109.266449,183.4209503
2015-12-09,107.6078568,183.8943754
2015-12-10,108.094017,180.3302885
2015-12-11,105.6061096,181.2414085
2015-12-14,106.4068222,183.1440413
2015-12-15,107.0550003,185.8238059
2015-12-16,108.6468506,182.992188
2015-12-17,107.064537,179.7510574
2015-12-18,105.010788,181.2338554
2015-12-21,106.1772461,182.8784131
2015-12-22,106.8752289,185.14305
2015-12-23,107.6687851,184.8375037
2015-12-24,107.6496735,184.415131
2015-12-28,107.5923004,186.3832082
2015-12-29,109.2846603,185.0621701
2015-12-30,108.2998199,183.2109193
2015-12-31,106.9517136,180.6497265
2016-01-04,104.6952667,180.95527
2016-01-05,104.5136032,178.6726652
2016-01-06,103.5096893,174.3860276
2016-01-07,100.2684326,172.4718657
2016-01-08,99.44617462,172.6426149
2016-01-11,99.75213623,174.035549
2016-01-12,100.9090347,169.6949932
2016-01-13,97.42874908,172.4808479
2016-01-14,99.50351715,168.7783509
2016-01-15,96.41525269,169.0030172
2016-01-19,96.62559509,166.83723
2016-01-20,96.32919312,167.7718492
2016-01-21,96.42481232,171.2137395
2016-01-22,99.2166748,168.6255786
2016-01-25,97.74428558,170.9261603
2016-01-26,98.62389374,169.0659301
2016-01-27,96.16667175,169.9466186
2016-01-28,97.5243454,174.0894662
2016-01-29,99.5608902,174.0265533
2016-02-01,99.82859802,170.89022
2016-02-02,97.66777802,171.9146977
2016-02-03,97.19927979,172.1843
2016-02-04,97.1897049,168.9041631
2016-02-05,93.81459045,166.6305405
2016-02-08,92.38043213,166.6395227
2016-02-09,92.09358978,166.4957461
2016-02-10,92.44733429,164.3299597
2016-02-11,92.31349182,167.717932
2016-02-12,93.71897125,170.5487226
2016-02-16,95.83203125,173.3345908
2016-02-17,98.00241089,172.6246371
2016-02-18,96.88375854,172.5437608
2016-02-19,97.17060089,175.0420497
2016-02-22,98.7481842,172.83134
2016-02-23,97.1227951,173.6221566
2016-02-24,98.05019379,175.7250301
2016-02-25,99.01589203,175.3206333
2016-02-26,98.89161682,173.945677
2016-02-29,98.00241089,178.0346074
2016-03-01,101.148056,178.8344187
2016-03-02,101.1863022,179.5353768
2016-03-03,100.9950638,180.119504
2016-03-04,101.0333176,180.2632931
2016-03-07,100.4118271,178.2952141
2016-03-08,99.58002472,179.1759161
2016-03-09,100.2205963,179.3196918
2016-03-10,100.0676422,182.2133962
2016-03-11,101.8173218,181.9797477
2016-03-14,101.9894333,181.6831863
2016-03-15,101.9511871,182.734623
2016-03-16,102.8595047,183.8939095
2016-03-17,102.8021393,184.612486
2016-03-18,102.9632568,184.874431
2016-03-21,103.3660126,184.7750702
2016-03-22,103.6824722,183.5556495
2016-03-23,102.8289871,183.4743434
2016-03-24,102.8577499,183.5827461
2016-03-28,102.7139206,185.2809046
2016-03-29,104.363327,186.0938652
2016-03-30,104.871582,185.6422249
2016-03-31,104.7181244,186.9068123
2016-04-01,105.8305283,186.3016161
2016-04-04,105.4277649,184.44086
2016-04-05,104.4112625,186.455172
2016-04-06,106.1277924,184.2240681
2016-04-07,104.6030731,184.7208751
2016-04-08,104.5263443,184.2873041
2016-04-11,104.142746,186.0035317
2016-04-12,105.0154037,187.8823571
2016-04-13,106.3579636,187.8913854
2016-04-14,106.3675461,187.6836345
2016-04-15,106.0990295,189.0024295
2016-04-18,106.6648254,189.5985848
2016-04-19,106.0127563,189.7792517
2016-04-20,106.0990295,188.7585402
2016-04-21,106.1086426,188.7585402
2016-04-22,104.5071487,188.4333592
2016-04-25,104.5071487,188.7133734
2016-04-26,103.998909,189.1017913
2016-04-27,103.1646194,187.3855501
2016-04-28,101.9179764,186.3738804
2016-04-29,101.3809586,187.8552596
2016-05-02,102.3399353,186.2203245
2016-05-03,101.390564,185.1815437
2016-05-04,100.7384567,185.1454179
2016-05-05,100.7096786,185.8228783
2016-05-06,101.2466965,185.9764342
2016-05-09,101.5343781,188.2888307
2016-05-10,102.9248962,186.5274363
2016-05-11,101.9946823,186.5816313
2016-05-12,101.5439911,184.9557236
2016-05-13,101.1699829,186.7803539
2016-05-16,102.4358215,185.0370288
2016-05-17,101.1508102,185.0912238
2016-05-18,101.515213,184.4498883
2016-05-19,100.987793,185.6151274
2016-05-20,102.1001892,185.3622107
2016-05-23,101.9659424,187.7649261
2016-05-24,104.0085068,189.0385553
2016-05-25,104.756485,189.0927495
2016-05-26,105.0633469,189.9057101
2016-05-27,105.6099701,189.5443897
2016-05-31,105.8113174,189.9328076
2016-06-01,105.820961,190.5109072
2016-06-02,106.0414963,189.9418359
2016-06-03,105.5428467,190.9083524
2016-06-06,105.9264221,191.2064233
2016-06-07,105.6579056,191.8296887
2016-06-08,105.840126,191.5677436
2016-06-09,105.667511,189.7521542
2016-06-10,104.4688034,188.2888307
2016-06-13,103.5961609,187.918482
2016-06-14,103.5961609,187.656537
2016-06-15,103.2988892,188.2165664
2016-06-16,103.605751,187.5196412
2016-06-17,102.3913498,188.7272796
2016-06-20,103.0355606,189.2629945
2016-06-21,103.3624725,188.954279
2016-06-22,103.1125031,191.4149449
2016-06-23,104.5835953,184.5414104
2016-06-24,100.2760315,181.2363005
2016-06-27,98.28569794,184.5050832
2016-06-28,100.4394913,187.6467608
2016-06-29,102.2182846,190.2073064
2016-06-30,103.4009399,190.6068271
2016-07-01,103.9201508,189.2357564
2016-07-05,103.2855759,190.3707532
2016-07-06,104.1316986,190.252709
2016-07-07,104.4393921,193.0856566
2016-07-08,106.0547104,193.7666547
2016-07-11,106.6604843,195.1740535
2016-07-12,107.1989212,195.1468145
2016-07-13,106.9392929,196.2364087
2016-07-14,107.6700439,195.9730958
2016-07-15,107.4969864,196.4997362
2016-07-18,108.2085037,196.2999749
2016-07-19,107.81427,197.1171672
2016-07-20,109.0738602,196.3726165
2016-07-21,108.8238678,197.253375
2016-07-22,109.2757721,196.7176465
2016-07-25,109.2854004,196.8084517
2016-07-26,109.4103928,196.5996159
2016-07-27,110.1699905,196.8266153
2016-07-28,110.5546036,197.1444062
2016-07-29,110.7949753,196.980973
2016-08-01,111.3814774,195.7188574
2016-08-02,110.5353394,196.2908868
2016-08-03,110.9007339,196.4997362
2016-08-04,111.2180252,198.1068817
2016-08-05,112.2853088,197.9888511
2016-08-08,112.1603165,198.1068817
2016-08-09,112.4199219,197.6165685
2016-08-10,112.1314621,198.5336414
2016-08-11,112.6122284,198.3611337
2016-08-12,112.6891479,198.9331621
2016-08-15,113.1698837,197.907135
2016-08-16,112.5449219,198.279403
2016-08-17,112.7468338,198.7243272
2016-08-18,112.7756729,198.4337608
2016-08-19,112.7468338,198.4246863
2016-08-22,112.833374,198.824207
2016-08-23,113.0352936,197.8072543
2016-08-24,112.3045273,197.6710466
2016-08-25,112.1218567,197.298764
2016-08-26,112.2853088,198.2703285
2016-08-29,112.4391632,197.9434485
2016-08-30,112.0737686,197.3804946
2016-08-31,111.9583969,197.3895692
2016-09-01,112.2468491,198.279403
2016-09-02,112.6122284,198.878685
2016-09-06,113.3141403,198.8605214
2016-09-07,113.3814392,198.4065227
2016-09-08,112.7179794,193.6576995
2016-09-09,109.8815384,196.4361691
2016-09-12,111.8526382,193.612297
2016-09-13,110.8526535,193.5396553
2016-09-14,111.3814774,195.4736945
2016-09-15,113.1122208,194.7219307
2016-09-16,113.0582352,194.758443
2016-09-19,112.5666351,194.7675635
2016-09-20,112.778717,196.9578171
2016-09-21,113.8871994,198.1989433
2016-09-22,114.7932739,197.1129576
2016-09-23,114.0607071,195.5159038
2016-09-26,113.1064301,196.7296665
2016-09-27,114.2245712,197.7061436
2016-09-28,114.4173431,195.9174378
2016-09-29,113.5883942,197.3958625
2016-09-30,114.4366379,196.9213057
2016-10-03,114.2727814,195.9174378
2016-10-04,114.0992661,196.7844208
2016-10-05,114.5041199,196.9213057
2016-10-06,114.4462891,196.2459746
2016-10-07,114.1956482,197.2680991
2016-10-10,114.918602,194.776685
2016-10-11,113.2799301,195.0322264
2016-10-12,113.1835327,194.3933939
2016-10-13,112.778717,194.4937801
2016-10-14,112.9136276,193.8184636
2016-10-17,112.6051865,195.0322264
2016-10-18,113.6076584,195.5524024
2016-10-19,113.5980072,195.187367
2016-10-20,113.4630661,195.278619
2016-10-21,113.8871994,196.1090897
2016-10-24,115.2559738,195.4520152
2016-10-25,114.8896637,195.0596026
2016-10-26,114.1088943,194.539413
2016-10-27,113.5883942,193.964469
2016-10-28,112.8750763,193.9736042
2016-10-31,112.7690506,192.5681895
2016-11-01,111.9208069,191.4091938
2016-11-02,111.024353,190.5330902
2016-11-03,109.9351273,190.3231953
2016-11-04,109.5495529,194.5211573
2016-11-07,112.1521378,195.3972618
2016-11-08,112.8847198,197.4688725
2016-11-09,113.4052277,197.9616713
2016-11-10,111.5737762,197.5053702
2016-11-11,111.6220016,197.6605107
2016-11-14,110.494194,199.2028112
2016-11-15,112.0268097,198.8286407
2016-11-16,112.6919403,199.8507643
2016-11-17,113.5112839,199.4035846
2016-11-18,113.0871353,200.9093728
2016-11-21,114.2631378,201.3017991
2016-11-22,114.6101532,201.4113068
2016-11-23,114.1474533,202.159647
2016-11-25,114.5137634,201.2105334
2016-11-28,114.2534714,201.6029596
2016-11-29,114.6486893,201.1192814
2016-11-30,113.260643,200.3800754
2016-12-01,111.303894,200.4804489
2016-12-02,111.5256119,201.6850902
2016-12-05,112.3931274,202.323909
2016-12-06,112.6630249,204.9704636
2016-12-07,114.0896149,205.4723839
2016-12-08,114.292038,206.7135238
2016-12-09,115.1884995,206.4762518
2016-12-12,114.6679916,207.8542766
2016-12-13,116.1138535,206.1385936
2016-12-14,115.872879,206.9873072
2016-12-15,116.056015,206.5847812
2016-12-16,115.6258087,207.0346025
2016-12-19,116.0995255,207.8332505
2016-12-20,116.5442352,207.254925
2016-12-21,116.4572372,206.8969093
2016-12-22,116.12854,207.1998483
2016-12-23,116.2058868,207.7139208
2016-12-27,116.805275,205.9972676
2016-12-28,115.8965225,205.9513791
2016-12-29,115.7321625,205.1986197
2016-12-30,114.5430222,206.7683905
2017-01-03,115.5678024,207.9984963
2017-01-04,116.1962051,207.8332505
2017-01-05,116.8536301,208.5768354
2017-01-06,117.8783951,207.8883419
2017-01-09,118.2650909,207.8883419
2017-01-10,118.526123,208.4758555
2017-01-11,118.8451614,207.9525939
2017-01-12,118.6614761,208.4299531
2017-01-13,119.0675049,207.6955573
2017-01-17,118.7098083,208.154553
2017-01-18,118.9515152,207.3834438
2017-01-19,118.8934937,208.1453776
2017-01-20,119.1545105,207.6037526
2017-01-23,119.2512054,208.9348512
2017-01-24,120.053627,210.7432952
2017-01-25,121.2620773,210.5229726
2017-01-26,121.3877563,210.1924948
2017-01-27,121.6198196,208.8889488
2017-01-30,120.6723557,208.8705853
2017-01-31,120.4306564,208.9532009
2017-02-01,121.2620773,209.0909079
2017-02-02,121.1557236,210.5321471
2017-02-03,121.5037766,210.1557678
2017-02-06,121.6488037,210.164956
2017-02-07,122.0935211,210.4403562
2017-02-08,122.2965317,211.6888254
2017-02-09,122.7412567,212.5241875
2017-02-10,123.1472855,213.6808649
2017-02-13,123.8433685,214.5345905
2017-02-14,124.2590866,215.654541
2017-02-15,124.9938354,215.4709454
2017-02-16,124.9551544,215.8105977
2017-02-17,125.4965363,217.0957939
2017-02-21,126.1152802,216.9030102
2017-02-22,126.16362,217.0498916
2017-02-23,125.6898956,217.3252918
2017-02-24,125.9315872,217.6649449
2017-02-27,126.0862732,217.0774304
2017-02-28,125.6995544,220.1159802
2017-03-01,127.0723953,218.7298177
2017-03-02,126.4342957,218.8675109
2017-03-03,126.6663589,218.2157453
2017-03-06,126.3859634,217.5639649
2017-03-07,126.1732635,217.1600469
2017-03-08,126.3956528,217.4354471
2017-03-09,126.4923096,218.1973809
2017-03-10,127.0240402,218.3075362
2017-03-13,127.2367325,217.4721603
2017-03-14,126.9273224,219.3540455
2017-03-15,127.710434,218.9225886
2017-03-16,127.6234512,218.5398972
2017-03-17,127.5788803,218.3001838
2017-03-20,127.6950989,215.497319
2017-03-21,125.7575836,216.0044177
2017-03-22,126.6100922,215.7739195
2017-03-23,126.2904053,215.6171826
2017-03-24,126.5519562,215.3958989
2017-03-27,126.755394,216.9632973
2017-03-28,127.5304337,217.1661228
2017-03-29,128.1213989,217.8576172
2017-03-30,128.3345184,217.3505323
2017-03-31,128.2473907,216.9725126
2017-04-03,128.1698456,217.110806
2017-04-04,128.37323,216.465414
2017-04-05,127.8501587,217.0739318
2017-04-06,127.9179153,216.852649
2017-04-07,127.8501587,216.981727
2017-04-10,127.8985825,216.7235709
2017-04-11,127.3463669,215.7739195
2017-04-12,126.8329163,214.3724871
2017-04-13,126.3291321,216.2718029
2017-04-17,127.3754349,215.626397
2017-04-18,127.1816788,215.2299467
2017-04-19,127.3851471,216.981727
2017-04-20,128.4507904,216.2902326
2017-04-21,128.4217072,218.6689753
2017-04-24,129.9717712,219.9413296
2017-04-25,130.9114838,219.8030224
2017-04-26,130.7274323,219.987432
2017-04-27,131.512146,219.5079922
2017-04-28,131.7446289,220.0611794
2017-05-01,132.9168701,220.1441689
2017-05-02,133.1396942,219.8767837
2017-05-03,132.7134399,220.1349407
2017-05-04,132.7618713,221.0016155
2017-05-05,133.2462311,220.9647423
2017-05-08,133.5368958,220.7619021
2017-05-09,134.0019073,221.1583524
2017-05-10,134.0794067,220.7065853
2017-05-11,133.9728394,220.33778
2017-05-12,134.2731781,221.5548166
2017-05-15,134.6994019,221.3519773
2017-05-16,135.261322,217.4242936
2017-05-17,131.8221283,218.3001838
2017-05-18,132.9749908,219.7200468
2017-05-19,133.5368958,220.8356633
2017-05-22,134.6606598,221.3243185
2017-05-23,134.7962799,221.8406325
2017-05-24,135.4163055,222.9009184
2017-05-25,136.5691986,222.8548298
2017-05-26,136.8113556,222.6612049
2017-05-30,136.9276123,222.6058872
2017-05-31,136.8791962,224.376112
2017-06-01,137.4120026,225.1229232
2017-06-02,138.9814148,224.956971
2017-06-05,138.9523621,224.2378187
2017-06-06,138.4001923,224.6527126
2017-06-07,138.9427032,224.7633471
2017-06-08,139.0880127,224.4222144
2017-06-09,135.6100769,224.376112
2017-06-12,134.8834686,225.473285
2017-06-13,135.9782257,225.1874692
2017-06-14,135.3872833,224.7541317
2017-06-15,134.7866058,224.8030923
2017-06-16,134.2018127,226.6746031
2017-06-19,136.4457855,225.1458892
2017-06-20,135.3772736,225.0903018
2017-06-21,136.7177887,224.9883872
2017-06-22,136.6789551,225.2570771
2017-06-23,137.2035065,225.4053041
2017-06-26,136.5623779,223.5893956
2017-06-27,134.0852203,225.5906128
